Order Date,Order Ref No,Customer Ref,Order Number,Product Key,Region Key,Order Quantity
12/12/2015,2015XX276522,127381,ON#2428,214,3,76
22/09/2018,2018YY220466,129991,ON#2392,214,5,85
08/11/2018,2018XX259617,124351,ON#2409,214,1,81
22/11/2018,2018XX211569,132031,ON#2377,214,3,88
14/05/2016,2016YY231715,122506,ON#2351,214,3,83
19/12/2017,2017XX256474,121231,ON#2399,214,4,84
05/10/2017,2017XX260996,124426,ON#2445,214,4,82
04/09/2017,2017XX215363,121441,ON#2370,214,4,82
05/07/2015,2015XX263159,122551,ON#2449,214,1,88
28/08/2017,2017XX218996,129841,ON#2387,214,2,84
03/04/2018,2018XX266925,127726,ON#2385,214,2,80
28/10/2016,2016XX240759,130966,ON#2383,214,4,84
15/03/2015,2015XX232975,128506,ON#2435,214,1,77
15/10/2018,2018XX225653,132631,ON#2425,215,3,84
24/12/2018,2018XX230217,126361,ON#2436,215,1,79
27/10/2017,2017YY269158,129496,ON#2421,215,2,76
23/08/2015,2015XX238904,125176,ON#2429,215,3,86
16/05/2017,2017XX247619,122431,ON#2359,215,4,89
03/11/2018,2018XX237287,130846,ON#2419,215,2,85
29/11/2018,2018XX272196,125641,ON#2397,215,5,77
30/12/2018,2018XX254472,129976,ON#2382,215,5,79
20/05/2017,2017YY227032,126391,ON#2375,215,2,79
16/03/2016,2016XX265539,130966,ON#2378,215,4,79
13/02/2018,2018YY269725,124561,ON#2399,215,3,77
26/10/2018,2018XX273694,123106,ON#2400,215,3,77
16/09/2018,2018XX249761,126271,ON#2359,215,4,77
28/12/2015,2015XX274079,123751,ON#2434,215,5,81
27/08/2015,2015XX237973,127831,ON#2373,215,1,80
08/12/2018,2018XX245498,124291,ON#2405,215,5,90
28/12/2017,2017XX274380,130456,ON#2356,215,1,77
10/07/2016,2016XX255403,129526,ON#2401,215,5,86
09/11/2018,2018XX262809,122161,ON#2384,215,3,80
18/10/2016,2016YY238190,130231,ON#2410,215,4,88
12/11/2015,2015XX225527,124666,ON#2424,215,3,86
21/06/2018,2018XX277908,123541,ON#2406,215,1,90
28/12/2015,2015XX274660,132301,ON#2358,215,2,82
07/09/2018,2018XX263194,125566,ON#2391,215,4,75
02/12/2016,2016XX248326,132136,ON#2416,215,5,79
24/08/2017,2017XX223469,123316,ON#2389,215,5,75
10/03/2016,2016YY264587,126676,ON#2385,215,2,76
19/11/2015,2015XX254381,126196,ON#2377,215,3,80
11/11/2017,2017YY261570,125086,ON#2407,215,5,82
05/11/2017,2017YY251371,124051,ON#2370,215,2,80
14/09/2018,2018XX239576,123961,ON#2439,215,3,90
08/12/2017,2017XX244210,128326,ON#2384,215,4,90
18/03/2018,2018XX270362,123931,ON#2446,215,3,89
30/12/2015,2015XX243013,122071,ON#2354,215,4,90
06/02/2016,2016XX269914,126286,ON#2447,215,2,77
13/07/2017,2017XX232037,122041,ON#2449,215,1,76
21/12/2016,2016XX269361,126976,ON#2374,215,5,78
21/08/2018,2018YY219556,121936,ON#2393,215,1,77
04/02/2017,2017XX216420,122461,ON#2432,215,3,77
13/06/2017,2017YY234823,132946,ON#2364,215,2,80
21/09/2015,2015XX225534,129646,ON#2414,215,3,87
16/09/2015,2015YY275619,122716,ON#2430,215,1,88
04/05/2015,2015XX223504,127531,ON#2392,215,2,82
21/07/2017,2017XX280407,128011,ON#2350,216,1,87
06/10/2017,2017XX226969,130186,ON#2426,216,5,78
03/07/2015,2015XX215685,123436,ON#2376,216,2,85
30/12/2018,2018XX226640,125086,ON#2379,216,3,78
14/12/2017,2017XX233171,123616,ON#2354,216,4,89
26/10/2016,2016XX267548,130306,ON#2356,216,2,90
14/09/2017,2017XX266883,125176,ON#2422,216,4,87
21/06/2015,2015YY225401,130456,ON#2421,216,1,85
21/02/2018,2018XX255802,132121,ON#2428,216,3,87
23/02/2017,2017YY247136,123046,ON#2412,216,3,86
13/07/2018,2018XX219654,131281,ON#2406,216,1,85
22/10/2015,2015XX265182,126106,ON#2379,216,1,86
28/09/2018,2018XX273169,123991,ON#2417,216,3,84
11/12/2017,2017YY255760,128881,ON#2417,216,4,81
06/08/2018,2018XX211436,128056,ON#2430,216,5,85
14/11/2018,2018XX274373,132721,ON#2373,216,3,84
04/12/2017,2017XX280106,122026,ON#2397,216,2,80
12/10/2017,2017XX213375,126676,ON#2410,216,3,89
16/08/2018,2018XX275591,129166,ON#2438,216,3,77
09/06/2016,2016YY272070,129511,ON#2396,216,1,82
21/12/2015,2015XX232065,132961,ON#2390,216,3,83
03/10/2018,2018XX256250,132166,ON#2384,216,1,90
03/11/2018,2018XX248627,123226,ON#2404,216,3,83
09/05/2015,2015XX232982,126991,ON#2373,216,4,80
22/04/2015,2015XX274436,127801,ON#2431,216,4,83
26/12/2017,2017XX281051,122656,ON#2409,216,3,75
18/08/2017,2017XX227816,121846,ON#2389,216,3,84
10/06/2018,2018XX229412,127906,ON#2388,216,3,86
06/05/2017,2017XX273120,127291,ON#2397,216,5,82
05/05/2018,2018XX251749,132496,ON#2440,216,4,85
07/12/2017,2017YY214887,121831,ON#2421,216,2,87
18/12/2018,2018XX274842,130996,ON#2375,216,1,88
28/12/2016,2016YY280148,124546,ON#2416,217,2,87
04/12/2018,2018XX253849,127786,ON#2390,217,5,89
03/10/2018,2018XX248809,122446,ON#2403,217,2,76
27/12/2017,2017XX244924,128536,ON#2436,217,2,90
12/12/2017,2017XX235880,122881,ON#2420,217,4,82
10/08/2016,2016XX222307,123646,ON#2387,217,1,89
31/12/2015,2015YY254444,125566,ON#2449,217,1,83
18/10/2018,2018XX223728,121336,ON#2390,217,1,79
17/05/2018,2018XX233920,124861,ON#2425,217,4,83
29/12/2018,2018YY213851,128956,ON#2430,217,5,88
07/12/2017,2017YY280253,125821,ON#2403,217,5,76
25/12/2015,2015XX217197,129406,ON#2365,217,1,83
27/09/2017,2017XX243307,132916,ON#2409,217,3,75
26/12/2018,2018XX225268,129226,ON#2450,217,5,80
07/09/2017,2017XX262305,132901,ON#2432,217,1,82
18/12/2015,2015XX242082,123136,ON#2380,217,5,75
02/10/2017,2017XX262774,129931,ON#2398,217,5,75
02/10/2017,2017XX262774,129931,ON#2447,217,4,86
19/04/2015,2015XX223084,124906,ON#2390,217,4,86
19/04/2017,2017XX224505,124171,ON#2390,217,5,83
27/06/2017,2017XX260065,131896,ON#2431,217,3,85
20/10/2018,2018XX265035,121216,ON#2414,217,2,90
05/12/2018,2018XX220396,128026,ON#2447,217,4,76
11/11/2015,2015XX214705,123826,ON#2433,217,4,90
05/11/2017,2017YY251371,124051,ON#2383,217,1,82
15/12/2018,2018XX263012,122281,ON#2435,217,1,80
03/06/2017,2017XX215524,121201,ON#2447,217,1,80
26/07/2016,2016XX230903,128596,ON#2418,217,3,90
08/10/2018,2018YY261283,127081,ON#2450,217,2,77
28/12/2016,2016XX215083,131971,ON#2447,217,2,86
18/12/2018,2018XX244644,128251,ON#2424,218,3,88
27/06/2017,2017XX230399,128821,ON#2440,218,4,80
05/09/2015,2015XX237574,132781,ON#2438,218,4,79
30/05/2018,2018XX255739,130366,ON#2433,218,1,89
27/07/2017,2017YY269921,121366,ON#2419,218,4,77
09/10/2017,2017XX224729,132796,ON#2445,218,4,84
20/07/2018,2018XX253205,125416,ON#2396,218,4,85
20/10/2017,2017XX214145,131596,ON#2364,218,3,89
25/12/2018,2018XX281191,126136,ON#2443,218,2,82
28/05/2015,2015XX251441,125641,ON#2373,218,2,85
06/05/2016,2016XX278223,132811,ON#2388,218,3,75
05/08/2017,2017XX258350,121756,ON#2383,218,4,90
25/06/2017,2017XX247339,125236,ON#2421,218,2,85
22/08/2017,2017XX253170,126421,ON#2357,218,1,80
28/11/2018,2018XX239135,131086,ON#2415,218,2,76
05/07/2018,2018XX244308,125116,ON#2375,218,3,79
07/12/2018,2018YY265161,125401,ON#2447,218,4,77
07/05/2015,2015XX213865,121666,ON#2379,218,3,90
24/03/2015,2015XX214957,128986,ON#2350,218,5,76
24/09/2015,2015XX266050,130756,ON#2395,218,5,88
27/07/2018,2018XX218345,131371,ON#2402,218,4,90
21/07/2017,2017XX261178,122476,ON#2432,218,2,82
28/12/2017,2017XX238456,124291,ON#2449,218,3,86
08/02/2018,2018YY235075,126301,ON#2438,218,3,82
21/04/2018,2018YY254983,130831,ON#2376,218,5,81
24/05/2018,2018YY243244,129886,ON#2429,218,5,84
12/12/2017,2017XX214341,131956,ON#2422,218,2,88
26/10/2018,2018XX256117,127546,ON#2431,219,1,76
10/07/2018,2018YY217876,128911,ON#2435,219,2,77
20/12/2017,2017YY221369,125056,ON#2366,219,5,86
10/12/2018,2018XX250412,123946,ON#2449,219,1,79
15/11/2017,2017YY219311,123451,ON#2389,219,4,77
23/12/2017,2017XX278720,131941,ON#2431,219,5,79
16/05/2017,2017XX229062,127231,ON#2369,219,1,77
14/04/2017,2017XX270586,128221,ON#2400,219,2,83
30/11/2018,2018XX266505,130921,ON#2414,219,3,85
11/12/2017,2017XX256390,130066,ON#2426,219,2,90
10/12/2018,2018XX221173,124321,ON#2391,219,4,75
24/09/2016,2016XX276837,125461,ON#2349,219,3,81
21/08/2016,2016YY233997,131026,ON#2393,219,1,81
09/10/2015,2015XX219031,128386,ON#2429,219,2,88
19/12/2016,2016YY248746,126751,ON#2410,219,2,80
19/12/2017,2017XX256474,121231,ON#2362,219,2,84
22/10/2016,2016XX269634,125686,ON#2391,219,2,78
05/11/2015,2015XX278104,123331,ON#2443,219,5,82
12/12/2017,2017XX276543,132961,ON#2428,219,1,76
05/07/2016,2016XX269704,122266,ON#2351,219,2,87
28/12/2016,2016XX242187,128671,ON#2418,219,5,86
04/06/2018,2018XX243412,122461,ON#2435,219,1,83
04/06/2018,2018XX243412,122461,ON#2429,219,5,86
19/05/2016,2016YY274646,129076,ON#2391,219,2,75
15/11/2015,2015XX262543,132406,ON#2433,219,2,79
27/08/2015,2015XX280232,128296,ON#2432,219,3,75
27/12/2015,2015YY258819,126856,ON#2388,220,5,76
21/12/2017,2017XX225317,129781,ON#2359,220,2,76
21/04/2017,2017XX262102,130216,ON#2386,220,2,90
13/04/2017,2017XX226717,129241,ON#2429,220,4,78
16/10/2017,2017XX260583,124321,ON#2410,220,4,86
06/07/2017,2017YY246121,127051,ON#2372,220,2,77
04/11/2015,2015XX265189,122401,ON#2404,220,1,83
22/12/2018,2018XX214593,122116,ON#2364,220,1,76
23/12/2018,2018XX230406,131101,ON#2436,220,2,84
28/07/2017,2017XX221257,130846,ON#2414,220,4,76
05/09/2017,2017XX223126,128041,ON#2421,220,5,78
06/12/2017,2017YY242824,125026,ON#2418,220,5,83
06/06/2015,2015XX271951,127441,ON#2382,220,3,90
13/12/2018,2018XX275577,123466,ON#2433,220,2,77
26/10/2017,2017YY235376,131806,ON#2426,220,2,86
13/12/2016,2016XX266799,132976,ON#2436,220,4,78
06/04/2018,2018XX272259,123646,ON#2372,220,2,84
12/12/2015,2015XX251945,128671,ON#2372,220,2,88
04/10/2017,2017YY258924,126106,ON#2441,220,5,81
26/09/2016,2016XX280022,129211,ON#2443,220,4,88
17/08/2017,2017XX268374,127006,ON#2447,220,4,88
30/08/2017,2017XX248956,127471,ON#2377,220,3,77
27/10/2018,2018YY217358,130996,ON#2374,220,2,86
30/04/2015,2015XX273302,128581,ON#2379,220,1,78
27/11/2016,2016XX261927,127801,ON#2369,220,1,90
29/09/2018,2018XX212227,130651,ON#2421,220,1,85
13/10/2017,2017XX224295,128701,ON#2405,220,4,84
21/12/2016,2016XX248284,124996,ON#2432,220,5,77
20/02/2018,2018XX264258,129616,ON#2360,220,2,86
28/11/2015,2015XX259498,130921,ON#2412,220,2,86
26/06/2015,2015XX211604,122176,ON#2410,220,5,84
06/12/2018,2018XX268171,129916,ON#2374,220,2,89
09/09/2016,2016XX238757,130696,ON#2407,220,3,89
13/07/2017,2017XX214943,131836,ON#2397,221,3,83
06/12/2017,2017XX225702,127276,ON#2445,221,1,90
02/10/2017,2017XX240927,121171,ON#2421,221,1,82
06/12/2018,2018XX241564,130681,ON#2401,221,1,90
28/12/2018,2018YY221789,130906,ON#2396,221,2,90
28/05/2016,2016XX235663,125821,ON#2424,221,4,85
26/08/2016,2016YY261374,130906,ON#2351,221,3,88
21/12/2016,2016XX255865,131671,ON#2398,221,1,75
13/05/2017,2017XX223315,122716,ON#2414,221,1,77
17/04/2016,2016XX223329,126586,ON#2396,221,5,88
10/05/2017,2017XX238022,124861,ON#2407,221,3,75
28/12/2016,2016XX259589,122011,ON#2437,221,4,85
21/12/2018,2018XX216693,124336,ON#2443,221,1,81
21/05/2016,2016XX260555,132271,ON#2387,221,1,79
07/05/2016,2016XX235754,132331,ON#2388,221,1,82
18/05/2016,2016XX266519,125626,ON#2351,221,3,78
21/11/2018,2018XX269956,126196,ON#2383,221,5,90
15/05/2018,2018XX242446,123466,ON#2350,221,2,88
28/11/2018,2018XX221586,128671,ON#2359,221,2,82
21/12/2017,2017XX279749,131911,ON#2382,221,1,89
11/12/2018,2018XX260135,131776,ON#2421,221,1,89
16/02/2018,2018XX264174,131206,ON#2356,221,3,83
14/11/2018,2018XX274373,132721,ON#2403,221,4,75
18/12/2018,2018XX241522,125686,ON#2434,221,4,89
08/07/2015,2015XX217442,129661,ON#2446,221,1,75
19/12/2016,2016XX264251,130756,ON#2371,221,5,84
13/02/2016,2016XX267968,132991,ON#2379,221,2,89
10/12/2016,2016XX257699,124576,ON#2354,221,5,88
21/12/2017,2017XX219003,125101,ON#2390,221,5,75
28/08/2017,2017XX255137,131791,ON#2410,221,5,90
16/10/2018,2018YY227865,130591,ON#2444,221,1,76
18/05/2018,2018XX240178,129871,ON#2412,221,1,85
15/08/2017,2017XX268801,121681,ON#2441,221,1,86
10/11/2016,2016XX273974,131686,ON#2418,221,4,88
18/07/2017,2017XX218359,127996,ON#2367,221,2,76
29/12/2018,2018YY269739,127471,ON#2411,221,1,76
04/12/2018,2018YY280015,126256,ON#2396,221,1,75
30/06/2017,2017XX277593,124861,ON#2440,221,2,83
18/12/2017,2017XX258322,121186,ON#2373,221,1,81
22/12/2016,2016XX218296,122656,ON#2397,221,4,77
04/12/2016,2016XX234305,126226,ON#2409,221,4,88
25/12/2016,2016YY239800,125971,ON#2434,221,1,80
21/12/2016,2016XX247633,123361,ON#2440,221,4,79
24/02/2017,2017YY276718,123646,ON#2397,221,3,79
07/04/2018,2018XX259855,124651,ON#2367,221,3,79
05/04/2018,2018XX221691,131971,ON#2397,222,5,85
28/05/2017,2017XX273029,129766,ON#2442,222,2,90
11/02/2015,2015XX260233,121891,ON#2385,222,3,86
21/12/2018,2018XX233031,126541,ON#2438,222,4,80
18/04/2015,2015XX229552,122626,ON#2431,222,5,84
19/11/2015,2015XX221621,121336,ON#2443,222,5,80
02/11/2018,2018XX240591,129616,ON#2446,222,5,75
14/04/2017,2017XX270586,128221,ON#2361,222,3,89
16/11/2017,2017XX235565,123901,ON#2378,222,3,79
03/05/2016,2016YY233353,129061,ON#2355,222,3,75
14/12/2018,2018XX276417,129046,ON#2424,222,5,83
02/06/2016,2016XX273211,124231,ON#2448,222,5,87
28/12/2018,2018XX238729,125116,ON#2398,222,1,78
23/12/2016,2016XX248921,129541,ON#2354,222,4,75
24/10/2018,2018YY236860,127981,ON#2439,222,4,89
13/09/2018,2018XX269382,127306,ON#2353,222,1,79
18/02/2016,2016XX262760,121576,ON#2403,222,1,80
13/12/2017,2017XX235803,132031,ON#2424,222,4,81
04/07/2018,2018XX252085,129661,ON#2442,222,5,76
18/12/2016,2016YY240850,129211,ON#2440,222,4,83
18/11/2015,2015XX235607,132631,ON#2443,222,3,79
27/07/2018,2018XX218345,131371,ON#2400,222,5,79
23/08/2015,2015XX228677,129436,ON#2390,222,4,86
19/12/2015,2015XX274681,126841,ON#2397,222,4,86
06/12/2015,2015XX245043,130726,ON#2419,222,2,81
30/07/2018,2018XX220606,126886,ON#2378,222,3,76
27/11/2016,2016XX261927,127801,ON#2426,222,4,75
03/11/2016,2016XX251588,131581,ON#2359,222,1,77
16/07/2018,2018XX230497,132316,ON#2356,222,4,80
16/07/2018,2018XX238127,126826,ON#2390,222,2,76
05/11/2017,2017XX256922,121801,ON#2444,222,1,75
15/11/2015,2015YY262228,122611,ON#2443,222,3,76
09/12/2017,2017XX271321,122011,ON#2385,222,5,79
29/07/2016,2016YY211282,129586,ON#2388,222,1,87
26/10/2017,2017YY236615,123976,ON#2352,222,2,79
10/09/2016,2016XX274268,124291,ON#2426,223,1,82
02/07/2015,2015XX243139,124591,ON#2354,223,2,85
09/05/2017,2017XX249733,126616,ON#2371,223,3,75
13/12/2017,2017XX245561,128821,ON#2403,223,1,76
03/12/2017,2017YY219668,129271,ON#2375,223,5,85
07/03/2018,2018XX234207,128596,ON#2423,223,3,81
17/12/2015,2015XX247612,123211,ON#2358,223,4,84
04/12/2016,2016XX221306,121366,ON#2378,223,1,82
04/12/2015,2015XX248802,128881,ON#2400,223,4,88
09/04/2016,2016XX216840,124006,ON#2417,223,2,80
13/08/2016,2016XX237770,130726,ON#2434,223,3,84
02/10/2018,2018XX256866,123886,ON#2380,223,4,76
28/04/2018,2018YY259099,124186,ON#2392,223,2,78
06/09/2018,2018XX265889,129676,ON#2391,223,3,75
21/10/2018,2018XX211324,131476,ON#2384,223,1,81
29/09/2016,2016XX219745,123211,ON#2423,223,1,81
15/06/2018,2018YY266085,124111,ON#2399,223,3,80
21/12/2016,2016XX252967,125311,ON#2416,223,4,82
11/08/2017,2017XX276137,125146,ON#2396,223,1,76
27/11/2018,2018XX226332,131551,ON#2352,223,4,82
20/10/2018,2018XX272014,125371,ON#2429,223,4,85
23/10/2015,2015XX267373,121201,ON#2375,223,5,76
10/12/2018,2018XX272231,129886,ON#2425,224,4,88
02/12/2018,2018XX274352,123781,ON#2390,224,1,85
07/05/2015,2015YY229699,131596,ON#2398,224,3,76
18/09/2016,2016XX222510,131551,ON#2386,224,1,86
21/07/2017,2017XX219794,125146,ON#2424,224,5,75
20/10/2017,2017XX279567,130621,ON#2379,224,4,89
25/10/2017,2017XX266400,127891,ON#2363,224,5,82
18/04/2018,2018XX252162,124516,ON#2399,224,2,90
17/12/2016,2016XX246898,129286,ON#2385,224,2,85
24/09/2017,2017XX261563,128881,ON#2402,224,3,86
12/07/2016,2016XX232933,126721,ON#2448,224,2,75
29/11/2017,2017XX257895,127546,ON#2355,224,4,84
07/06/2017,2017XX250447,121981,ON#2382,224,5,85
06/12/2018,2018XX242425,121276,ON#2430,224,2,80
11/10/2016,2016YY258455,124876,ON#2372,224,4,77
06/07/2017,2017XX276382,126346,ON#2447,224,3,88
15/11/2017,2017XX267716,129526,ON#2381,224,1,89
02/12/2015,2015XX213886,127741,ON#2435,224,3,78
22/12/2016,2016XX223588,130831,ON#2382,224,1,89
27/06/2016,2016YY224540,122281,ON#2429,224,3,90
08/12/2016,2016XX276263,121321,ON#2383,224,5,83
22/08/2018,2018YY271678,131461,ON#2440,224,4,88
06/12/2015,2015XX262375,125146,ON#2448,224,4,83
14/12/2018,2018XX225086,127531,ON#2437,224,3,79
13/06/2018,2018XX228845,123286,ON#2421,224,3,76
07/12/2018,2018YY265161,125401,ON#2396,224,4,76
22/12/2015,2015XX245834,124501,ON#2381,224,1,90
25/12/2015,2015XX211975,129466,ON#2441,224,2,81
02/04/2015,2015XX225093,132826,ON#2361,224,5,81
22/08/2018,2018XX229937,121936,ON#2375,224,4,86
13/08/2016,2016XX223924,125491,ON#2390,224,3,77
12/10/2016,2016XX243678,124636,ON#2428,224,1,87
21/10/2016,2016XX262683,121816,ON#2411,224,1,89
16/12/2016,2016XX240738,132871,ON#2358,224,2,84
03/12/2016,2016XX253023,122101,ON#2368,224,3,78
13/07/2017,2017XX258588,130291,ON#2435,225,5,83
09/04/2017,2017XX280316,133021,ON#2448,225,4,85
09/09/2015,2015XX265882,132121,ON#2362,225,2,79
30/12/2015,2015XX215951,131731,ON#2428,225,5,85
24/09/2016,2016XX276837,125461,ON#2366,225,3,77
28/12/2018,2018XX228915,128086,ON#2381,225,3,88
20/05/2015,2015XX280673,129706,ON#2373,225,4,79
14/07/2016,2016XX266267,130156,ON#2432,225,5,75
02/12/2016,2016XX219332,128641,ON#2430,225,3,79
25/05/2018,2018XX228166,132046,ON#2374,225,4,83
12/10/2018,2018YY253401,126526,ON#2369,225,2,76
21/12/2016,2016XX275178,131986,ON#2427,225,1,87
12/12/2016,2016XX245295,126751,ON#2444,225,4,79
27/07/2017,2017XX255228,121186,ON#2430,225,4,90
20/02/2018,2018XX264258,129616,ON#2431,225,5,76
03/10/2018,2018XX222601,131776,ON#2379,225,2,82
27/10/2017,2017XX243230,128731,ON#2429,225,3,76
03/12/2018,2018XX278608,127831,ON#2405,225,3,89
17/04/2018,2018XX240507,127726,ON#2384,225,1,85
06/12/2015,2015YY225590,122146,ON#2377,225,3,80
03/06/2017,2017XX269368,124876,ON#2374,225,5,80
06/09/2015,2015XX230175,123241,ON#2437,226,4,76
18/11/2018,2018XX276816,131251,ON#2386,226,4,89
09/09/2015,2015XX242663,128026,ON#2375,226,5,84
14/11/2015,2015XX263208,133021,ON#2394,226,3,76
11/02/2015,2015XX260233,121891,ON#2401,226,1,80
15/05/2018,2018XX256145,121276,ON#2357,226,3,90
27/06/2017,2017XX230399,128821,ON#2396,226,3,81
27/12/2017,2017YY264342,125431,ON#2356,226,3,80
05/06/2015,2015XX266484,121591,ON#2450,226,4,83
21/08/2016,2016XX271685,130411,ON#2374,226,1,80
23/11/2018,2018XX238393,132496,ON#2376,226,5,82
21/10/2017,2017XX211457,125806,ON#2387,226,1,79
20/12/2018,2018XX280071,127261,ON#2389,226,2,83
10/11/2018,2018XX253086,125956,ON#2376,226,1,75
17/08/2016,2016YY277733,127531,ON#2408,226,5,90
29/12/2018,2018XX269886,127711,ON#2377,226,1,86
22/07/2015,2015XX241837,132391,ON#2409,226,5,78
23/08/2017,2017YY222503,124486,ON#2431,226,4,86
15/06/2017,2017YY260114,129016,ON#2393,226,2,89
08/06/2018,2018XX270901,121171,ON#2413,226,2,85
08/08/2018,2018YY280764,130726,ON#2391,226,2,85
26/09/2015,2015XX215391,126376,ON#2368,226,2,79
17/12/2017,2017XX229545,130186,ON#2400,226,2,81
04/10/2017,2017YY258924,126106,ON#2408,226,3,85
08/10/2016,2016XX251770,132151,ON#2373,226,2,86
15/08/2017,2017XX268801,121681,ON#2395,226,5,79
17/08/2017,2017XX268374,127006,ON#2440,226,1,82
18/09/2018,2018XX244315,124996,ON#2370,226,2,78
05/06/2015,2015XX223112,129451,ON#2397,226,5,87
03/12/2015,2015XX227102,131506,ON#2440,226,1,84
09/12/2016,2016XX226024,127606,ON#2362,226,1,78
20/09/2015,2015YY254794,122476,ON#2432,226,4,87
06/06/2017,2017XX216875,130576,ON#2405,226,5,80
18/11/2015,2015XX214299,125281,ON#2384,226,5,88
06/08/2018,2018XX215601,123946,ON#2396,226,1,79
28/04/2018,2018XX224918,127981,ON#2365,226,4,78
27/08/2015,2015XX280232,128296,ON#2430,226,3,78
27/07/2018,2018XX226577,129841,ON#2371,227,3,90
27/09/2017,2017XX216798,130846,ON#2353,227,3,80
25/12/2015,2015XX269753,132901,ON#2447,227,2,75
19/08/2017,2017XX225940,128056,ON#2381,227,1,80
09/02/2018,2018XX226367,130531,ON#2420,227,1,84
27/10/2016,2016XX233584,122911,ON#2418,227,4,78
23/11/2018,2018XX238393,132496,ON#2373,227,1,90
28/12/2016,2016XX256397,127261,ON#2396,227,4,81
30/12/2018,2018YY231302,128866,ON#2398,227,3,85
18/10/2017,2017XX270943,131236,ON#2414,227,3,85
17/10/2018,2018XX247661,121201,ON#2421,227,4,83
04/08/2018,2018XX279322,126751,ON#2356,227,3,84
17/12/2015,2015XX265126,127696,ON#2349,227,4,80
05/10/2017,2017XX281184,126211,ON#2402,227,3,89
17/07/2016,2016XX230168,128341,ON#2380,227,1,89
04/12/2017,2017XX220578,132976,ON#2387,227,2,80
23/11/2018,2018YY223133,130081,ON#2391,227,3,87
08/12/2015,2015XX270523,131836,ON#2390,227,3,83
03/09/2017,2017XX267478,122131,ON#2349,227,2,78
28/08/2018,2018XX220004,132601,ON#2351,227,1,78
06/08/2015,2015XX214530,124636,ON#2429,227,2,87
05/12/2017,2017XX274541,132676,ON#2410,227,2,77
21/02/2015,2015XX279140,132976,ON#2425,227,1,84
27/06/2017,2017XX260065,131896,ON#2420,227,3,87
10/12/2018,2018YY279133,126946,ON#2450,227,5,84
16/08/2018,2018YY240164,130531,ON#2376,227,4,76
14/09/2018,2018XX239576,123961,ON#2406,227,2,90
13/09/2015,2015XX267457,124786,ON#2397,227,5,80
30/04/2015,2015YY224337,129451,ON#2366,227,1,85
22/09/2016,2016XX233381,126076,ON#2439,227,2,90
15/12/2018,2018XX253702,132406,ON#2426,227,1,82
19/04/2018,2018XX254297,122161,ON#2396,227,4,89
20/11/2015,2015XX266477,130381,ON#2414,227,3,77
23/10/2018,2018XX274002,128251,ON#2406,227,2,82
26/07/2018,2018XX227340,131296,ON#2350,227,1,77
15/02/2018,2018XX224491,125881,ON#2390,227,2,82
15/02/2018,2018XX224491,125881,ON#2426,227,3,86
24/02/2015,2015XX258210,131716,ON#2363,227,1,85
15/12/2016,2016XX252806,124081,ON#2350,227,4,77
